,제목,가수,가사
80,가을 우체국 앞에서,김대명,가을 우체국 앞에서 그대를 기다리다 노오란 은행잎들이 바람에 날려가고 지나는 사람들 같이 저 멀리 가는걸 보내 세상에 아름다운 것들이 얼마나 오래 남을까 한여름 소나기 쏟아져도 굳세게 버틴 꽃들과 지난 겨울 눈보라에도 우뚝 서있는 나무들같이 하늘아래 모든 것이 저 홀로 설 수 있을까 가을 우체국 앞에서 그대를 기다리다 우연한 생각에 빠져 날 저물도록 몰랐네 세상에 아름다운 것들이 얼마나 오래 남을까 한여름 소나기 쏟아져도 굳세게 버틴 꽃들과 지난 겨울 눈보라에도 우뚝 서있는 나무들같이 하늘아래 모든 것이 저 홀로 설 수 있을까 가을 우체국 앞에서 그대를 기다리다 우연한 생각에 빠져 날 저물도록 몰랐네 날 저물도록 몰랐네
81,친구라도 될 걸 그랬어,HYNN (박혜원),벌써 넌 내가 편하니 웃으며 인사할 만큼 까맣게 나를 잊었니 네 곁에 있는 사람 소개할 만큼 견디긴 너무 힘든데 자꾸만 울고 싶은데 내 옆이 아닌 자리에 너를 보고 있는 게 왜 그게 행복한 걸까 친구라도 될 걸 그랬어 모두 다 잊고서 다른 사람 만나는 널 보아도 슬프지 않게 그저 바라보고 있었어 한참 동안 네 옆에 그 사람까지도 잠시라도 더 보려고 다시 혹시라도 널 보게 되면 그땐 모르는 척 해볼게 웃어도 볼 게 지금의 너처럼 눈 감지 말고 보낼 걸 가는 널 꼭 지켜볼 걸 차가운 너의 걸음에 마지막 내 눈물도 묻혀서 보내버릴 걸 너무 모진 너의 모습이 미워져 버려서 다른 사람 만나는 널 보아도 슬프지 않게 그저 바라보고 있었어 한참 동안 네 옆에 그 사람까지도 잠시라도 더 보려고 다시 혹시라도 널 보게 되면 그땐 모르는 척 해볼게 웃어도 볼 게 지금의 너처럼 차라리 잘 된 것 같아 다시 널 또 한 번 미워할 수 있을 테니 혹시 아직 너도 나처럼 편해지지 못하고 아파만 하는 거니 애써 너도 참는 거니 혹시 네가 다시 돌아올까 봐 나의 곁은 아직 그대로 비워져 있어 너의 자리라서
82,저녁 하늘,에일리(Ailee),어떤 날에든 저녁 하늘은 못 올려보는 습관이 있어 온 세상이 날 떠나는듯한 이상한 그 기분이 싫어 멀리 떨어지는 저 해는 내일 다시 올텐데 나를 비춰줬던 햇살은 아닐 것 같아 니가 가도 사랑은 다시 오고 소란스런 이별을 겪어봐도 이렇게 너는 너는 너는 자꾸 맘에 걸려 가끔씩은 좋아서 웃긴 하고 더 가끔씩은 행복의 맛을 봐도 아직도 너는 너는 너는 Deep in me 누군가에게 맘을 줄 때면 반을 남기는 습관이 있어 다 줘버리면 떠날 것 같은 이상한 그 예감이 싫어 반쯤 아껴둔 이 맘 누구 줄 수 조차 없는데 반쯤 고장나버린 나를 들키긴 싫어 니가 가도 사랑은 다시 오고 소란스런 이별을 겪어봐도 이렇게 너는 너는 너는 자꾸 맘에 걸려 가끔씩은 좋아서 웃긴 하고 더 가끔씩은 행복의 맛을 봐도 아직도 너는 너는 너는 Deep in me 너의 맘은 어디쯤일까 나를 맴돈 적은 있을까 나처럼 아주 가끔 시간이라는 게 다 지우지는 못 하나봐 아직도 네 이름은 편히 말하질 못해 니가 아닌 누군가 나를 안고 내가 아닌 누군가 너를 안고 이렇게 오래 오래 오래 나날들이 가도 하지 못한 말들이 입에 남아 다 주지 못한 사랑이 맘에 남아 어쩌면 너는 너는 너는 Still in me
83,사랑인가 봐 (Acoustic Ver.),김세정,너와 함께 하고 싶은 일들을 상상하는 게 요즘 내 일상이 되고 너의 즐거워하는 모습을 보고 있으면 자연스레 따라 웃고 있는 걸 너의 행동에 설레어하고 뒤척이다가 지새운 밤이 많아지는데 이건 누가 봐도 사랑일 텐데 종일 함께면 질릴 텐데 나 돌아서도 온통 너인 건 아무래도 사랑인가 봐 점점 너와 하고 싶은 일들 생각하면서 하룰 보낸 날이 많아지는데 이건 누가 봐도 사랑일 텐데 종일 함께면 질릴 텐데 나 돌아서도 온통 너인 건 아무래도 사랑인가 봐 너의 행복해하는 모습을 보고 있으면 나도 모르게 따라 웃는데 이 정도면 알아줄 만하잖아 너도 용기 낼만 하잖아 나만 이런 게 아니라면 우리 만나볼 만하잖아 아무래도 사랑인가 봐
84,좋은 사람 있으면 소개시켜줘,조이 (JOY),좋은 사람 있으면 소개시켜줘 때로는 물처럼 때로는 불처럼 진심으로 나만을 사랑할 수 있는 성숙하고 성실한 사람이라면 좋겠어 좋은 사람 있으면 소개시켜줘 사랑에도 연습은 있는 거기에 아주 조그만 일에도 신경을 써주는 사랑 경험이 많은 사람이라면 좋겠어 한번쯤은 실연에 울었었던 눈이 고운 사람 품에 안겨서 뜨겁게 위로받고 싶어 혼자임에 지쳤던 내 모든걸 손이 고운 사람에게 맡긴 채 외로움을 잊을 수 있다면 좋은 사람 있으면 소개시켜줘 만남 그 자체에 연연하기보다 한번을 만나더라도 그 때 분위기에 최선을 다하려는 사람이라면 좋겠어 나에겐 아픈 상처가 있는데 과거가 없는 사람은 부담스러워 한번쯤은 실연에 울었었던 눈이 고운 사람 품에 안겨서 뜨겁게 위로받고 싶어 혼자임에 지쳤던 내 모든걸 손이 고운 사람에게 맡긴 채 외로움을 잊을 수 있다면 겨울이라 날씨가 추웠을까 팔짱끼는 연인들의 모습에 나의 눈이 왜 시려울까 한땐 나도 저런 때 있었다며 새로운 사람이 그리운걸까 옛사람이 그리워진걸까 옛사람이 그리워진걸까
85,소확행,임창정,내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들 이 또한 다 지나가리라 피할 수 없다면 즐겨라 퇴근길에 편의점 네 개에 만원인 캔맥주 원플원 과자 두 봉 기다릴 울 냥이 통조림 간식 하나 세상 편한 차림으로 침대 위에 걸터앉아 최신 업뎃 영상 본다 눈 호강에 입 속 가득 찬 단짠의 조화 내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들 이 또한 다 지나가리라 즐길 수 있을 거야 너는 좁은 방에 매트 깔고 생전 처음 해 본 요가 체중계에 올라서서 어제와 같은 몸무게에 안도하며 배달 앱에 단골 식당 요리조리 찾아보고 또 조리요리 찾아보고 이런 맛에 살지 내일도 일하러 간다 내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들 이 또한 다 지나가리라 즐길 수 있을 거야 너는 인생이 별건가요 똑같아요 열받고 힘들면 한잔하고 꿀잠 자고 그러다 웃고 내가 꿈 찾아 행복 찾아 하루하루 살아가다가 만나버린 괴로웠던 순간들 이 또한 다 지나가리라 즐길 수 있을 거야 너는 내가 꿈 찾아 행복 찾아 하루하루 살아가다 만나버린 고민들 이 또한 다 지나가리라 즐길 수 있을 거야 너는
86,죄와벌,SG 워너비,너무나 사랑한게 죄였나봐 떠날까봐 널 가뒀으니 내게만 보여줬던 니 모습은 혼자 숨겨두고 싶었어 달콤한 독이 되어 퍼져버린 너에 대한 내 미련들이 가녀린 내 사랑을 헤쳐갔어 내게서 널 뺏어간거야 이젠 보낼게 널 놓아줄게 내가 없는게 더 행복한 너라면 못난 내사랑도 못된 미련도 난 혼자 남아 지워갈게 차츰 넌 향기 없는 꽃이 되어 원망하듯 시들어갔어 미안해 내 사랑이 서툴러서 너를 다치게 했었나봐 이젠 보낼게 널 놓아줄게 내가 없는게 더 행복한 너라면 못난 내사랑도 못된 미련도 난 혼자 남아 지워갈게 행복해도돼 꼭 그래야해 그것만 믿고 널 보내는 나니까 마지막 인사로 이 말만 해줘 조금은 사랑했었다고 아픈 가슴을 치며 그리워져도 널 찾지는 않을거야 마지막 인사로 이 말만 해줘 조금은 사랑했었다고 이젠 보낼게 널 놓아줄게 내가 없는게 더 행복한 너라면 못난 내사랑도 못된 미련도 난 혼자남아 지워갈게 행복해도돼 꼭 그래야해 그것만 믿고 널 보내는 나니까 마지막 인사로 이 말만 해줘 조금은 사랑했었다고 나 혼자 남아 지워갈게
87,all of my life,박원,너무 힘들어 삶에 치이고 되는 것도 없고 가족도 안 보이고 언제부턴가 나도 중요하지 않고 없진 않지만 더 많이 가져야 사랑도 이어갈 수 있는 이 세상에서 all of my life you are all of my life 그러고 보면 나 너를 만나 참 많이 변했어 꿈이 생기고 네가 가진 꿈도 이뤄주고 싶었어 나 그러려면 더 높은 곳에 올라가야만 했어 더 많은 것들을 가져야 가능했어 다 가질 때쯤 사랑보다 꿈이 더 커졌어 all of my life 내가 힘이 들 때 you are all of my life 네가 날 채웠는데 다른 어떤 걸로 나를 채워봐도 all of my life you are all of my life 채워지지가 않아 그렇게 우리 바라왔고 간절했던 거잖아 이젠 내방에 가득한데 나도 아무것도 없는 방 안에서 넌 혼자 이렇게 주저앉아 울고 있었니 all of my life 넌 내 전부인데 이 모든 게 다 무슨 소용 있는데 어디선가 이 노랠 듣게 된다면 all of my life all of my life 네 이야기가 맞아
88,사랑비,김태우,사랑했었던 어떤 이가 떠나간 적 있겠죠 모든 게 내 탓이란 생각이 든 적 있겠죠 나 그래서 잡지 못했죠 이런 아픔쯤은 모두 잊을 수 있을 거라 다른 사랑이 찾아 올 거라 생각했었죠 왜 그런데 잊질 못하죠 그저 하늘 바라보며 외치죠 다시 한번 나를 사랑해줘 내 맘속 작은 바램이 비가 되어 내려오면 내 사랑이 머리에 내리면 추억이 되살아 나고 가슴에 내리면 소중했던 사랑이 떠오르고 내 사랑이 입술에 닿으면 널 사랑해 내게 외치며 비가 내리는 그 길을 따라 걷다가 걷다가 걷다 보면 바라던 내가 널 기다려 믿음이라는 열쇠로 사랑의 상잘 열어 사랑이란 기도를 전하는 전화를 걸어 내 맘이 널 찾지 못해도 그저 하늘 바라보며 외치죠 다시 한번 나를 사랑해줘 내 맘속 작은 바램이 비가 되어 내려오면 내 사랑이 머리에 내리면 추억이 되살아 나고 가슴에 내리면 소중했던 사랑이 떠오르고 내 사랑이 입술에 닿으면 널 사랑해 내게 외치며 비가 내리는 그 길을 따라 걷다가 걷다가 걷다 보면 바라던 내가 널 기다려 돌아가 그때로 내 삶에 단 한번 기도했던 대로 이렇게 외치면 사랑비가 내려와 너의 사랑이 나의 눈에 내리면 내 앞에 네가 서 있고 내 귀에 내리면 네가 다시 사랑을 속삭이고 널 사랑해 내 품에 안으면 또 다시 행복해지면 해가 비추는 그 길을 따라 같이 또 걷다가 걷다 보면 바라던 우리가 서 있어 내게 다시 오라는 기도 Oh yeah 한번 더
89,오늘 헤어졌어요,윤하 (YOUNHA),새하얀 머플러에 얼굴을 묻고 붉어진 눈을 깜빡이며 널 기다렸어 무슨 얘길 하고 픈지 그 말 알 것도 같은데 모르겠어 어색한 눈인사에 목이 메이고 한 발 물러 선 우리 둘 공간에 눈물 터지고 화가 나서 소리치듯 가란 내 말에 벌써 넌 아주 멀리 달아나 버렸어 오늘 헤어졌어요 우리 헤어졌어요 내 맘 알 것 같다면 옆에서 같이 울어줘요 나는 안되나봐요 역시 아닌가봐요 얼마나 더 울어야 제대로 사랑 할까요  귓가엔 심장소리 그대 울리고 지운 니 번호 지울수록 더욱 또렷 해지고 언제부터 어디부터 멀어진 건지 분명히 어제까진 날 사랑 했는데 오늘 헤어졌어요 우리 헤어졌어요 내 맘 알 것 같다면 옆에서 같이 울어줘요 나는 안되나봐요 역시 아닌가봐요 얼마나 더 울어야 제대로 사랑 할까요 참 좋았어 너무 좋아서 더 아프죠 사랑에 또 속은 내가 미워  그냥 나오지 말 걸 그냥 아프다 할 걸 우리 사랑한 기억 그게 널 붙잡아 줄 텐데 너는 내일을 살고 나는 오늘을 살아 아무도 아무것도 날 웃게할 수는 없어 오늘 헤어졌어요 우리 헤어졌어요 내 맘 알 것 같다면 옆에서 같이 울어줘요 나는 안되나봐요 역시 아닌가봐요 얼마나 더 울어야 제대로 사랑 할까요
90,흔한 거짓말,정승환,기다리지 마 이젠 무엇도 줄 수가 없어 그래 우리는 여기까지야 생각보다는 네가 슬프지 않아 보여서 다행이라고 꼭 믿고 싶었지 사랑이라 믿어 왔던 게 다 꿈은 아닐까 너도 알고 있잖아 늘 도망쳐 온 날 서로를 위해서 보내준다는 건 흔한 거짓말이 아닐까 많은 걸 포기하고 우린 사랑을 나눴지 하지만 이제는 여기까지야 사랑이라 믿어 왔던 게 다 꿈은 아닐까 너도 알고 있잖아 늘 도망쳐 온 날 서로를 위해서 헤어진다는 건 흔한 거짓말이 아닐까 안녕 그 인사 끝에 담담한 너의 얼굴까지도 언젠가는 지워질 수 있게 아주 잠깐 아프길 바랄게 그래도 한 번쯤은 사랑이라 할 수 있을까 늘 함께 웃었고 아주 가끔 울었던 그날의 너와 나 서로를 위해서 보내준다는 건 흔한 거짓말이 아닐까 날 용서하지 마 나에게는 사랑이었어
91,신청곡 (Feat. SUGA of BTS),이소라,창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 내방엔 이 침묵과 쓸쓸한 내 심장 소리가 미칠 것만 같아 So I turn on my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song to make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song to make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 치열했던 하루를 위로하는 어둠마저 잠든 이 밤 수백 번 나를 토해내네 그대 아프니까 난 당신의 삶 한 귀퉁이 한 조각이자 그대의 감정들의 벗 때로는 familia 때때론 잠시 쉬어 가고플 때 함께임에도 외로움에 파묻혀질 때 추억에 취해서 누군가를 다시 게워낼 때 그때야 비로소 난 당신의 음악이 됐네 그래 난 누군가에겐 봄 누군가에게는 겨울 누군가에겐 끝 누군가에게는 처음 난 누군가에겐 행복 누군가에겐 넋 누군가에겐 자장가이자 때때로는 소음 함께 할게 그대의 탄생과 끝 어디든 함께 임을 기억하기를 언제나 당신의 삶을 위로할 테니 부디 내게 가끔 기대어 쉬어가기를 So I turn on my radio 낯선 목소리가 들려오고 And on the radio 슬픈 그 사연이 너무 내 얘기 같아서 Hey DJ play me a song to make me smile 마음이 울적한 밤에 나 대신 웃어줄 그를 잊게 해줄 노래 Hey DJ play me a song to make me cry 가슴이 답답한 밤에 나 대신 울어줄 그를 잊게 해줄 노래 창밖엔 또 비가 와 이럴 땐 꼭 네가 떠올라 잠이 오지 않아 난 어쩔 수 없나 봐
